a rep network bll blc ans model.rnd network.rnd assign.rnd network.size metacog communicating ncond cond time.fac avg.degree node.id node.degree node.betweenness score items.taken msgs.sent msgs.rcvd msgs.answers msgs.truthful talkative avg.pathlen clust.global clust.avg betweenness nbhd.infavail nbhd.entropy post.nbhd.infavail post.nbhd.entropy
1 23025 SmallWorld 0.6729917 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 28.311157 214 27 0.011033965 243250.0 0.0 96.0 2662.0 0.0 0.0 0.75 1.9239197 0.11501894 0.11460459 2.9136486 NA NA NA NA
1 23025 SmallWorld 0.6729917 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 28.311157 230 37 0.019954318 249500.0 0.0 99.0 3727.0 0.0 0.0 0.75 1.9239197 0.11501894 0.11460459 2.9136486 NA NA NA NA
1 23025 RandomGraph 0.6729917 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 28.311157 109 45 0.027050994 239625.0 3.0 94.0 4264.0 0.0 0.0 0.75 1.9172691 0.11513703 0.11556676 2.8501272 NA NA NA NA
1 23025 RandomGraph 0.6729917 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 28.311157 45 28 0.010576121 429000.0 0.0 13.0 1771.0 1.0 0.0 0.0 1.9041606 0.118618794 0.11899302 2.7089217 NA NA NA NA
1 23025 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 229 2 0.10471337 7000.0 2.0 0.0 0.0 0.0 0.0 0.0 10.781237 0.0 0.0 20.728785 NA NA NA NA
1 23026 RandomGraph 0.73205686 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 28.995258 30 28 0.011458544 422125.0 3.0 82.0 1586.0 0.0 0.0 0.0 1.9165622 0.11484791 0.11559889 2.8191082 NA NA NA NA
1 23026 Tree 0.73205686 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 28.995258 169 1 0.0 86375.0 6.0 98.0 76.0 0.0 0.0 0.0 3.5528579 0.0 0.0 5.1057158 NA NA NA NA
1 23027 RandomGraph 0.16643782 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 2.831406 24 1 0.0 13875.0 5.0 12.0 5.0 0.0 0.0 0.0 2.800866 0.254717 0.21666667 4.191358 NA NA NA NA
1 23027 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 4 2 0.024242423 18750.0 4.0 0.0 0.0 0.0 0.0 0.0 4.24 0.0 0.0 6.8727274 NA NA NA NA
1 23027 RandomGraph 0.3492222 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 52.262516 111 49 0.0067722187 204000.0 1.0 42.0 1733.0 0.0 0.0 0.34306123817826034 1.7881767 0.21171522 0.21172126 1.9559197 NA NA NA NA
1 23027 RandomGraph 0.3492222 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 52.262516 136 54 0.00823835 153500.0 4.0 14.0 542.0 1.0 0.0 0.0 1.7908756 0.20832346 0.20847242 1.954576 NA NA NA NA
1 23028 SmallWorld 0.20864716 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 2.4657304 20 2 0.04597701 12000.0 3.0 25.0 25.0 0.0 0.0 0.16563465952632592 3.5033333 0.0 0.0 5.362069 NA NA NA NA
1 23028 SmallWorld 0.09733382 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 55.902157 90 52 0.0065873717 74250.0 0.0 6.0 563.0 1.0 0.0 0.75 1.775486 0.2259099 0.22625634 1.9546924 NA NA NA NA
1 23028 SmallWorld 0.09733382 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 55.902157 113 52 0.006779179 107500.0 2.0 4.0 221.0 0.0 0.0 0.0 1.775486 0.22319607 0.22333224 1.95484 NA NA NA NA
1 23029 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 5 2 0.23333333 18125.0 6.0 0.0 0.0 0.0 0.0 0.0 4.5 0.0 0.0 7.7166667 NA NA NA NA
1 23029 RandomGraph 0.2401082 1.0 0.2 T T T 25 T T RandomGraph PUSH 0.1 4.7067146 13 6 0.41935483 20375.0 3.0 13.0 83.0 1.0 1.0 0.2136566559665222 2.6333334 0.20833333 0.26231885 3.967742 NA NA NA NA
1 23029 RandomGraph 0.12442064 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 63.962196 238 66 0.008251929 80500.0 1.0 3.0 233.0 0.0 0.0 0.0 1.7412369 0.25806987 0.25811794 1.9588732 NA NA NA NA
1 23029 Tree 0.12442064 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 63.962196 173 1 0.0 50250.0 1.0 4.0 4.0 0.0 0.0 0.0 3.1077464 0.0 0.0 4.2154927 NA NA NA NA
1 23030 Tree 0.17747755 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 34.581375 23 1 0.0 70125.0 1.0 14.0 2.0 0.0 0.0 0.0 3.5135837 0.0 0.0 5.0271673 NA NA NA NA
1 23031 Tree 0.2482378 1.0 0.2 T T T 25 T T Tree PUSH 0.1 2.0032978 18 2 0.7753846 7125.0 4.0 48.0 32.0 0.0 0.0 0.07772671135680818 9.0 0.0 0.0 16.0 NA NA NA NA
1 23031 Tree 0.30463448 1.0 0.2 T T T 250 T T Tree PUSH 0.1 58.290638 2 58 0.7116725 144500.0 4.0 45.0 1599.0 1.0 1.0 0.12484551428795089 3.2646873 0.0 0.0 4.5293746 NA NA NA NA
1 23031 RandomGraph 0.30463448 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 58.290638 87 60 0.00810957 126500.0 1.0 6.0 418.0 0.0 0.0 0.0 1.765012 0.2367431 0.23689713 1.9560641 NA NA NA NA
1 23032 Tree 0.15156698 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 2.4349737 10 2 0.14769231 6500.0 1.0 5.0 10.0 0.0 0.0 0.0 4.9476924 0.0 0.0 7.895385 NA NA NA NA
1 23033 SmallWorld 0.06961288 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 3.3026447 1 4 0.15652174 19750.0 3.0 20.0 91.0 0.0 0.0 0.06998228115470684 2.5966666 0.055045873 0.053333335 3.847826 NA NA NA NA
1 23033 Tree 0.06961288 1.0 0.2 T T T 25 T T Tree PUSH 0.1 3.3026447 21 1 0.0 5000.0 2.0 6.0 28.0 1.0 0.0 0.16850663434861332 4.5476923 0.0 0.0 7.0953846 NA NA NA NA
1 23033 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 22 2 0.004514673 25500.0 11.0 0.0 0.0 0.0 0.0 0.0 4.6066666 0.0 0.0 8.559819 NA NA NA NA
1 23033 SmallWorld 0.52312356 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 29.164894 62 23 0.007641224 267875.0 5.0 29.0 618.0 1.0 1.0 0.0 1.9108112 0.116859555 0.11693547 2.7855034 NA NA NA NA
1 23033 SmallWorld 0.52312356 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 29.164894 140 28 0.009718491 264000.0 0.0 7.0 676.0 1.0 0.0 0.0 1.9102329 0.11585383 0.115600124 2.7828891 NA NA NA NA
1 23033 RandomGraph 0.52312356 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 29.164894 21 45 0.022034453 315375.0 5.0 34.0 1306.0 1.0 0.0 0.0 1.9025221 0.12122777 0.12168509 2.6892524 NA NA NA NA
1 23034 SmallWorld 0.79980373 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 2.5916429 24 3 0.33333334 47250.0 13.0 158.0 467.0 0.0 0.0 0.75 3.4533334 0.0952381 0.041333333 5.732394 NA NA NA NA
1 23034 Tree 0.122003466 1.0 0.2 T T T 250 T T Tree PUSH 0.1 61.90821 144 1 0.0 39625.0 4.0 17.0 12.0 1.0 1.0 0.20100609071752523 3.2654471 0.0 0.0 4.5308943 NA NA NA NA
1 23034 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 190 2 0.047953248 5875.0 4.0 0.0 0.0 0.0 0.0 0.0 10.269751 0.0 0.0 19.408802 NA NA NA NA
1 23035 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 5 2 0.1179941 12875.0 3.0 0.0 0.0 0.0 0.0 0.0 3.7133334 0.0 0.0 5.80531 NA NA NA NA
1 23035 RandomGraph 0.5947149 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 6.233808 17 10 0.2915601 88500.0 22.0 113.0 320.0 0.0 0.0 0.0 1.9366666 0.28265524 0.259873 2.8849106 NA NA NA NA
1 23035 RandomGraph 0.30996925 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 63.622204 67 62 0.0074413503 111000.0 2.0 8.0 411.0 0.0 0.0 0.0 1.7446426 0.25514826 0.25528386 1.9584955 NA NA NA NA
1 23035 RandomGraph 0.30996925 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 63.622204 214 62 0.0073839086 106750.0 0.0 4.0 380.0 1.0 0.0 0.0 1.7446426 0.25514826 0.25528386 1.9584955 NA NA NA NA
1 23036 Tree 0.5053977 1.0 0.2 T T T 25 T T Tree PUSH 0.1 4.2541447 10 1 0.0 12375.0 4.0 27.0 89.0 0.0 0.0 0.75 3.8730159 0.0 0.0 5.7460318 NA NA NA NA
1 23036 RandomGraph 0.23137483 1.0 0.2 T T T 25 T T RandomGraph PUSH 0.1 5.752274 20 6 0.08 24375.0 6.0 33.0 141.0 0.0 0.0 0.13072440657001141 2.1633334 0.24295774 0.19543651 3.1264 NA NA NA NA
1 23036 RandomGraph 0.7674212 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 34.595104 23 28 0.00537254 400750.0 3.0 79.0 2171.0 0.0 0.0 0.0 1.870265 0.13744724 0.13693838 2.3215258 NA NA NA NA
1 23036 RandomGraph 0.7674212 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 34.595104 212 30 0.0068377783 392500.0 3.0 87.0 1682.0 0.0 0.0 0.0 1.870265 0.13744724 0.13693838 2.3215258 NA NA NA NA
1 23036 Tree 0.7674212 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 34.595104 78 1 0.0 90750.0 8.0 106.0 102.0 0.0 0.0 0.0 3.5103457 0.0 0.0 5.0206914 NA NA NA NA
1 23036 Tree 0.7674212 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 34.595104 216 1 0.0 94500.0 7.0 128.0 81.0 0.0 0.0 0.0 3.5103457 0.0 0.0 5.0206914 NA NA NA NA
1 23036 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 218 2 0.03695209 5875.0 0.0 0.0 0.0 0.0 0.0 0.0 10.285655 0.0 0.0 19.507492 NA NA NA NA
1 23037 SmallWorld 0.69875336 1.0 0.2 T T T 25 NIL T SmallWorld PULL 0.1 3.7431927 7 6 0.2603306 83250.0 11.0 56.0 462.0 0.0 0.0 0.0 2.4 0.13207547 0.12361905 3.4173553 NA NA NA NA
1 23038 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 4 3 0.6041056 13500.0 2.0 0.0 0.0 0.0 0.0 0.0 4.4066668 0.07317073 0.06666667 7.255132 NA NA NA NA
1 23039 SmallWorld 0.27133352 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 35.94146 174 28 0.005154544 120500.0 6.0 19.0 206.0 0.0 0.0 0.0 1.8602089 0.1436594 0.14377333 2.1955037 NA NA NA NA
1 23039 RandomGraph 0.27133352 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 35.94146 0 33 0.0071315956 124000.0 3.0 11.0 243.0 0.0 0.0 0.0 1.8588594 0.1424677 0.14315625 2.1644948 NA NA NA NA
1 23040 SmallWorld 0.52948505 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 5.759525 17 6 0.116719246 53375.0 5.0 24.0 251.0 1.0 1.0 0.2311606051932009 1.9166666 0.22131148 0.22869842 2.6466877 NA NA NA NA
1 23040 Tree 0.342608 1.0 0.2 T T T 25 T T Tree PUSH 0.1 6.8514295 5 1 0.0 24625.0 4.0 55.0 34.0 3.0 1.0 0.1177614469953734 3.108046 0.0 0.0 4.216092 NA NA NA NA
1 23040 SmallWorld 0.1531991 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 54.878407 24 60 0.008990745 91500.0 1.0 33.0 1021.0 0.0 0.0 0.3815637448941142 1.7795984 0.2206947 0.2206486 1.954178 NA NA NA NA
1 23040 SmallWorld 0.1531991 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 54.878407 22 51 0.006805154 106250.0 2.0 5.0 248.0 0.0 0.0 0.0 1.7795984 0.22138646 0.2215055 1.9541421 NA NA NA NA
1 23040 RandomGraph 0.1531991 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 54.878407 166 63 0.009504164 135500.0 1.0 3.0 306.0 0.0 0.0 0.0 1.7743936 0.2248301 0.22496074 1.9548761 NA NA NA NA
1 23040 Tree 0.1531991 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 54.878407 215 1 0.0 40625.0 1.0 16.0 2.0 0.0 0.0 0.0 3.2585468 0.0 0.0 4.5170937 NA NA NA NA
1 23040 RandomGraph 0.1531991 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 54.878407 223 51 0.0066123647 110750.0 2.0 5.0 227.0 0.0 0.0 0.0 1.7811726 0.21906091 0.2192856 1.953903 NA NA NA NA
1 23041 SmallWorld 0.66118234 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 5.20953 24 4 0.06022187 53875.0 7.0 42.0 171.0 1.0 0.0 0.0 2.0133333 0.20972644 0.19419047 2.7955625 NA NA NA NA
1 23041 RandomGraph 0.66118234 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 5.20953 22 7 0.30959752 71375.0 5.0 23.0 395.0 0.0 0.0 0.0 2.1233332 0.19217081 0.22225396 3.0712075 NA NA NA NA
1 23041 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 116 2 0.10894011 9875.0 2.0 0.0 0.0 0.0 0.0 0.0 9.940884 0.007246377 0.006 18.725737 NA NA NA NA
1 23042 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 9 2 0.27894738 14500.0 4.0 0.0 0.0 0.0 0.0 0.0 3.98 0.0 0.0 6.768421 NA NA NA NA
1 23042 SmallWorld 0.7058679 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 38.3984 159 33 0.0056003933 264250.0 1.0 103.0 3496.0 0.0 0.0 0.75 1.8471004 0.15444197 0.15478176 2.0258672 NA NA NA NA
1 23043 SmallWorld 0.2598445 1.0 0.2 T T T 25 T T SmallWorld PUSH 0.1 4.4530654 21 3 0.04195804 17375.0 5.0 17.0 72.0 0.0 0.0 0.09282386791377285 2.2266667 0.15492958 0.14761905 3.2062938 NA NA NA NA
1 23043 Tree 0.80081886 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 54.171467 98 1 0.0 144750.0 5.0 146.0 14.0 0.0 0.0 0.0 3.2616541 0.0 0.0 4.5233083 NA NA NA NA
1 23043 Tree 0.80081886 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 54.171467 251 1 0.0 154500.0 6.0 122.0 73.0 0.0 0.0 0.0 3.2616541 0.0 0.0 4.5233083 NA NA NA NA
1 23044 SmallWorld 0.11714506 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 20.98585 104 24 0.014768217 76125.0 0.0 9.0 437.0 1.0 0.0 0.75 2.0742812 0.08369555 0.08364324 3.4640765 NA NA NA NA
1 23044 SmallWorld 0.11714506 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 20.98585 193 19 0.010567994 81375.0 4.0 23.0 284.0 1.0 0.0 0.1258373919790168 2.0742812 0.08369555 0.08364324 3.4640765 NA NA NA NA
1 23044 RandomGraph 0.11714506 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 20.98585 197 16 0.008219072 114875.0 1.0 5.0 113.0 0.0 0.0 0.0 2.0692692 0.08339143 0.08388095 3.4491858 NA NA NA NA
1 23044 RandomGraph 0.11714506 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 20.98585 68 22 0.0167686 122125.0 3.0 9.0 110.0 0.0 0.0 0.0 2.091984 0.08156557 0.08188243 3.4825056 NA NA NA NA
1 23044 Tree 0.11714506 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 20.98585 14 1 0.0 65625.0 2.0 17.0 7.0 0.0 0.0 0.0 3.6891837 0.0 0.0 5.3783674 NA NA NA NA
1 23045 SmallWorld 0.6276024 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 5.2121305 1 7 0.15408805 79625.0 5.0 30.0 398.0 0.0 0.0 0.0 2.0433333 0.22115384 0.19571428 2.9056604 NA NA NA NA
1 23045 RandomGraph 0.6769007 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 6.623004 6 9 0.11557789 64000.0 5.0 29.0 403.0 1.0 0.0 0.0 1.7166667 0.31474105 0.31188434 2.201005 NA NA NA NA
1 23045 SmallWorld 0.5 1.0 0.2 T T T 25 NIL NIL NoCommunication PULL 0.1 2.3 4 2 0.10714286 19000.0 6.0 0.0 0.0 0.0 0.0 0.0 4.0733333 0.0 0.0 6.4404764 NA NA NA NA
1 23045 RandomGraph 0.6832184 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 5.5286655 5 4 0.06423358 69125.0 2.0 12.0 291.0 0.0 0.0 0.0 1.9466667 0.2935561 0.30530158 2.779562 NA NA NA NA
1 23045 SmallWorld 0.226618 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 26.854824 248 24 0.008962615 94625.0 1.0 12.0 506.0 0.0 0.0 0.36684886162704305 1.9422008 0.10703693 0.10699273 3.0456347 NA NA NA NA
1 23045 RandomGraph 0.226618 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 26.854824 75 22 0.0074505922 125750.0 1.0 5.0 126.0 0.0 0.0 0.0 1.9515823 0.10441975 0.10510302 3.0840013 NA NA NA NA
1 23045 RandomGraph 0.226618 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 26.854824 129 29 0.0132696675 132875.0 1.0 2.0 188.0 0.0 0.0 0.0 1.9515823 0.10441975 0.10510302 3.0840013 NA NA NA NA
1 23045 RandomGraph 0.226618 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 26.854824 155 30 0.01573845 123125.0 1.0 4.0 186.0 0.0 0.0 0.0 1.9451245 0.10771162 0.10708377 3.0346282 NA NA NA NA
1 23045 SmallWorld 0.5 1.0 0.2 T T T 250 NIL NIL NoCommunication PULL 0.1 2.3 37 2 0.013298365 6125.0 0.0 0.0 0.0 0.0 0.0 0.0 10.441799 0.0 0.0 19.75104 NA NA NA NA
1 23046 RandomGraph 0.6789601 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 3.9232793 2 0 0.0 9000.0 9.0 43.0 0.0 0.0 0.0 0.0 2.3224638 0.17964073 0.19722222 3.4038055 NA NA NA NA
1 23046 RandomGraph 0.6353044 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 5.0781593 13 2 0.015873017 61125.0 18.0 109.0 111.0 0.0 0.0 0.0 1.99 0.24786325 0.21495238 2.7523808 NA NA NA NA
1 23046 Tree 0.6353044 1.0 0.2 T T T 25 NIL T Tree PULL 0.1 5.0781593 16 1 0.0 21750.0 7.0 55.0 15.0 0.0 0.0 0.0 3.507389 0.0 0.0 5.014778 NA NA NA NA
1 23047 Tree 0.50688994 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 5.4721956 3 5 0.5185185 42250.0 9.0 36.0 155.0 0.0 0.0 0.0 3.1825397 0.0 0.0 4.3650794 NA NA NA NA
1 23047 SmallWorld 0.29897118 1.0 0.2 T T T 25 NIL T SmallWorld PULL 0.1 2.7697706 8 5 0.89903843 24000.0 5.0 10.0 39.0 0.0 0.0 0.0 3.22 0.116883114 0.06933333 5.0673075 NA NA NA NA
1 23047 SmallWorld 0.1038538 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 34.34095 194 29 0.0063675167 132125.0 2.0 6.0 126.0 0.0 0.0 0.0 1.8686265 0.13757583 0.13759619 2.2761128 NA NA NA NA
1 23047 RandomGraph 0.1038538 1.0 0.2 T T T 250 NIL T RandomGraph PUSH 0.1 34.34095 242 43 0.012879088 137750.0 3.0 8.0 198.0 1.0 0.0 0.0 1.8632289 0.14526887 0.1458315 2.2338734 NA NA NA NA
1 23047 SmallWorld 0.1038538 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 34.34095 191 26 0.0046702735 118750.0 1.0 2.0 137.0 0.0 0.0 0.0 1.8685622 0.1384849 0.13844112 2.2827175 NA NA NA NA
1 23047 SmallWorld 0.1038538 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 34.34095 223 38 0.010820743 123000.0 1.0 3.0 176.0 0.0 0.0 0.0 1.8685622 0.1384849 0.13844112 2.2827175 NA NA NA NA
1 23048 Tree 0.5566039 1.0 0.2 T T T 25 T T Tree PUSH 0.1 4.177436 1 4 1.2063493 45375.0 4.0 33.0 207.0 0.0 0.0 0.75 3.8730159 0.0 0.0 5.7460318 NA NA NA NA
1 23048 SmallWorld 0.6924249 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 40.41893 225 35 0.0057689357 245750.0 0.0 89.0 3643.0 0.0 0.0 0.75 1.8387791 0.16341467 0.16331474 2.0199609 NA NA NA NA
1 23048 RandomGraph 0.6924249 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 40.41893 170 45 0.009521749 276750.0 4.0 121.0 4550.0 0.0 0.0 0.75 1.8402249 0.16185552 0.1619752 2.0567627 NA NA NA NA
1 23048 RandomGraph 0.6924249 1.0 0.2 T T T 250 NIL T RandomGraph PULL 0.1 40.41893 202 45 0.010508739 408500.0 11.0 95.0 2266.0 3.0 1.0 0.0 1.8421205 0.16070168 0.16013655 2.0167205 NA NA NA NA
1 23048 Tree 0.6924249 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 40.41893 202 1 0.0 104375.0 3.0 68.0 96.0 0.0 0.0 0.0 3.4512541 0.0 0.0 4.9025083 NA NA NA NA
1 23048 Tree 0.6924249 1.0 0.2 T T T 250 NIL T Tree PULL 0.1 40.41893 235 1 0.0 106625.0 6.0 87.0 96.0 0.0 0.0 0.0 3.4512541 0.0 0.0 4.9025083 NA NA NA NA
1 23049 SmallWorld 0.59794515 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 5.7433195 5 10 0.278481 62000.0 2.0 4.0 440.0 1.0 0.0 0.0 1.9266666 0.22250639 0.23015873 2.5822785 NA NA NA NA
1 23049 SmallWorld 0.41293746 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 3.9735937 2 3 0.08681135 26375.0 2.0 9.0 71.0 0.0 0.0 0.0 2.35 0.0867052 0.07238095 3.6227045 NA NA NA NA
1 23049 SmallWorld 0.41293746 1.0 0.2 T T T 25 NIL T SmallWorld PULL 0.1 3.9735937 18 2 0.021352313 26750.0 6.0 35.0 31.0 0.0 0.0 0.0 2.4266667 0.14917128 0.13009524 3.6975088 NA NA NA NA
1 24000 RandomGraph 0.7150986 1.0 0.2 T T T 25 NIL T RandomGraph PULL 0.1 5.809512 4 3 0.020260492 70625.0 15.0 69.0 249.0 0.0 0.0 0.0 1.9033333 0.19259259 0.1948254 2.6309695 NA NA NA NA
1 24000 Tree 0.7369696 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 41.273064 95 1 0.0 113750.0 8.0 121.0 37.0 0.0 0.0 0.0 3.4509406 0.0 0.0 4.901881 NA NA NA NA
1 24001 RandomGraph 0.3255954 1.0 0.2 T T T 25 T T RandomGraph PUSH 0.1 2.112279 20 2 0.07038123 11875.0 4.0 18.0 58.0 0.0 0.0 0.1514276832793423 2.7445889 0.10843374 0.114285715 4.058651 NA NA NA NA
1 24001 SmallWorld 0.3255954 1.0 0.2 T T T 25 NIL T SmallWorld PUSH 0.1 2.112279 7 2 0.25324675 5125.0 2.0 3.0 12.0 0.0 0.0 0.0 4.6633334 0.0 0.0 7.512987 NA NA NA NA
1 24001 SmallWorld 0.2984236 1.0 0.2 T T T 250 T T SmallWorld PUSH 0.1 46.34713 52 47 0.00773491 171750.0 1.0 21.0 1330.0 2.0 0.0 0.75 1.8139759 0.18606877 0.18625069 1.9573689 NA NA NA NA
1 24001 RandomGraph 0.2984236 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 46.34713 143 60 0.013326336 173000.0 2.0 39.0 1754.0 0.0 0.0 0.17817213397114773 1.8168997 0.18347503 0.18384282 1.9620109 NA NA NA NA
1 24001 SmallWorld 0.2984236 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 46.34713 31 47 0.00784937 140250.0 4.0 13.0 364.0 1.0 1.0 0.0 1.814233 0.18755387 0.1876687 1.9749509 NA NA NA NA
1 24002 Tree 0.7178457 1.0 0.2 T T T 25 NIL T Tree PULL 0.1 2.4263525 5 3 0.92923075 33500.0 4.0 21.0 70.0 0.0 0.0 0.0 5.5076923 0.0 0.0 9.015385 NA NA NA NA
1 24002 RandomGraph 0.21997909 1.0 0.2 T T T 250 T T RandomGraph PUSH 0.1 30.126213 90 32 0.013355734 111625.0 1.0 21.0 781.0 0.0 0.0 0.3796930630598744 1.9116466 0.11600957 0.11511916 2.8000193 NA NA NA NA
1 24002 Tree 0.21997909 1.0 0.2 T T T 250 T T Tree PUSH 0.1 30.126213 8 30 0.4173028 94125.0 2.0 21.0 823.0 0.0 0.0 0.19219216565586192 3.5597963 0.0 0.0 5.1195927 NA NA NA NA
1 24002 SmallWorld 0.21997909 1.0 0.2 T T T 250 NIL T SmallWorld PUSH 0.1 30.126213 132 33 0.012428762 126250.0 1.0 2.0 224.0 0.0 0.0 0.0 1.9022971 0.120924264 0.121115476 2.7046442 NA NA NA NA
1 24002 SmallWorld 0.21997909 1.0 0.2 T T T 250 NIL T SmallWorld PULL 0.1 30.126213 184 36 0.0138436835 139500.0 1.0 13.0 222.0 1.0 0.0 0.0 1.9006908 0.120551825 0.12068875 2.683558 NA NA NA NA
1 24003 RandomGraph 0.83126444 1.0 0.2 T T T 25 NIL T RandomGraph PUSH 0.1 4.772893 10 5 0.16788322 94625.0 12.0 76.0 512.0 1.0 0.0 0.0 2.17 0.123853214 0.098476194 3.0729928 NA NA NA NA
1 24003 Tree 0.7696299 1.0 0.2 T T T 25 NIL T Tree PUSH 0.1 4.7552943 14 1 0.0 25125.0 5.0 43.0 37.0 0.0 0.0 0.0 3.4892309 0.0 0.0 4.9784617 NA NA NA NA
1 24003 Tree 0.6531933 1.0 0.2 T T T 250 T T Tree PUSH 0.1 24.574963 72 1 0.0 34000.0 2.0 106.0 101.0 0.0 0.0 0.75 3.6332686 0.0 0.0 5.266537 NA NA NA NA
1 24003 Tree 0.6531933 1.0 0.2 T T T 250 T T Tree PUSH 0.1 24.574963 190 1 0.0 41375.0 15.0 110.0 100.0 1.0 0.0 0.010735534528245291 3.6332686 0.0 0.0 5.266537 NA NA NA NA
1 24003 Tree 0.6531933 1.0 0.2 T T T 250 NIL T Tree PUSH 0.1 24.574963 29 1 0.0 78750.0 12.0 66.0 41.0 0.0 0.0 0.0 3.628928 0.0 0.0 5.257856 NA NA NA NA
