"Dredge.Nozzles...Propellers.1","Dredge.Nozzles...Propellers.2","Dredge.Nozzles...Propellers.3","Cargo.Retrofit.1","Cargo.Retrofit.2","Cargo.Retrofit.3","Vehicle.Operator.Training..Heavy.Equipment..1","Vehicle.Operator.Training..Heavy.Equipment..2","Vehicle.Operator.Training..Heavy.Equipment..3","Wind.Turbine..Acciona.","Wind.Turbine..Acciona..as.Retailer","Wind.Turbine..Nordex.","Wind.Turbine..Nordex..as.Retailer","Solar..Landcare.Building.","Solar..Multi.user.Terminal.","Greenpower..Visitors.Cafe.","Infrastructure..Earth.Friendly.Concrete","Solar..300kw.Option."
-304.0928532,-388.8492732,-487.7061693,-361.5185415,-525.3487798,-683.0788702,-424.1608902,-531.4311216,-639.9866313,137.3141244,78.09340255,160.1297699,85.94622671,86.38832221,153.9620053,75.07370176,-31.91339393,137.8516798
-258.7841667,-361.6104195,-483.0502441,-367.3973061,-531.2402053,-668.8865614,-421.7733635,-535.9464079,-650.3950024,121.2182724,60.23509596,152.3521186,90.78937955,79.7452739,147.4974205,73.93306995,215.0548539,2.469138582
-275.0595876,-346.6027688,-476.1152189,-381.5578197,-530.6780176,-672.2090787,-432.9096465,-535.9079409,-653.0671794,130.6313144,79.01748426,144.9911186,84.76907966,85.7248173,175.8915461,61.65403968,104.6563236,48.78113596
-290.8082869,-419.5330903,-465.1522236,-395.710735,-523.4820652,-659.2096603,-433.5978428,-540.9124525,-651.841734,138.4228681,78.90976489,152.9065003,97.9737931,84.15528795,151.1175499,75.66929104,166.2965291,-6.608151959
-283.6421991,-350.8359299,-447.8163049,-372.2871049,-506.5969787,-651.1666016,-430.4283838,-542.2739085,-641.3123692,132.6886852,57.66642043,145.7942563,75.75530743,113.3440978,176.9598482,76.9086764,-82.34799643,93.13249216
-287.6050672,-343.7104813,-481.7217793,-376.3070969,-498.2266653,-669.728247,-431.3009006,-533.8876236,-644.0053064,134.0543982,54.82382789,145.2413002,74.21708933,124.3368547,173.3714283,82.69076884,18.36014665,36.07488751
-284.5623752,-402.5355133,-453.8685327,-376.1624121,-521.5908923,-686.1464988,-433.2929937,-543.486537,-646.8357198,130.9107695,66.77725514,144.5423814,80.40962544,89.3309464,153.9158116,68.66864035,105.4966351,52.24574326
-299.6286218,-346.45777,-453.2435399,-350.156973,-519.349285,-652.3362269,-430.4143685,-534.5805699,-641.3097773,121.9075526,74.47418527,134.4305923,86.8290409,157.5481708,200.9396551,64.90152774,42.25488335,109.2713365
-260.2725711,-331.7943867,-506.0809548,-373.755664,-503.8946971,-663.6833385,-421.3599824,-537.2313263,-644.4065522,123.1392771,65.63540581,148.5646018,75.70373592,122.8681332,177.1218475,70.29370131,251.3645044,125.4272326
-267.2811694,-358.1662326,-459.8656701,-382.9098966,-540.7124859,-678.909691,-430.1862495,-537.4251597,-648.5375008,124.6295085,67.7165652,150.3570473,74.36749685,131.1399906,188.2114098,74.47529795,7.762298874,-2.846715688
-299.7009328,-412.661671,-473.1409466,-368.6858492,-528.8153902,-646.1833884,-432.6014906,-547.059024,-641.4114879,126.763621,60.31825295,150.2279286,89.03426701,127.3066384,178.2301467,85.38802863,299.0610027,128.70593
-269.7592581,-380.2197801,-422.7604019,-359.9782122,-510.1753716,-651.1017073,-427.2825047,-535.6007902,-637.9312486,130.8061704,53.20777682,159.8045726,71.06978244,134.1637375,175.2300783,78.19900208,323.5144062,103.26105
-281.4233054,-404.855993,-434.7250079,-371.0058662,-502.6852365,-656.387409,-433.0557464,-538.7028251,-651.8601956,146.0051924,84.52308354,142.1284977,89.76413005,141.8296524,178.240101,76.28803131,362.5175911,-57.04622112
-259.3451708,-393.4294663,-522.2667734,-375.7388018,-517.6008509,-684.1763234,-432.9135699,-544.9400464,-647.3530296,136.596629,70.44717227,146.5031692,99.00439055,118.2534752,185.5881804,74.94752465,13.99308584,71.97075683
-276.2050981,-337.1710419,-450.5834739,-352.7017084,-502.0643019,-654.8983234,-434.5717624,-536.6103334,-641.0035702,126.2352239,60.55971746,148.5419502,93.09445564,141.6806871,174.7445792,78.10685468,71.67747898,47.93438316
-315.1501744,-373.7087737,-495.8809932,-362.4342805,-532.8249328,-675.2585912,-426.5968452,-532.8065024,-644.2991637,126.6666725,59.24015261,136.0758131,74.25067435,89.44649421,160.0666166,80.59600204,59.33750396,38.96470796
-248.0589175,-420.0984122,-491.3168619,-369.9664415,-527.9405364,-658.0208333,-431.8244679,-538.1378922,-646.3247741,127.6313864,72.285957,146.2176724,96.98384499,113.3037435,169.3877976,86.54730006,67.34258699,1.307100024
-250.6097007,-346.4918166,-495.824649,-358.6605006,-525.9821214,-664.4539198,-436.0290133,-540.3217156,-641.4833043,131.5290199,72.32198569,140.4250738,88.03117358,115.1212597,187.4616167,64.13484477,2.742464387,106.2986777
-238.0201553,-381.8282996,-460.9377049,-386.4026798,-533.1322759,-682.2544549,-429.2880887,-535.716158,-653.451155,125.909453,48.15079175,131.793218,69.36334242,59.67371838,130.3467777,76.57266638,86.57029937,122.1055148
-269.9735388,-371.0254654,-525.3027468,-393.7766542,-520.6233755,-681.7508111,-428.4491243,-532.5704963,-640.5333139,132.9084828,56.51600639,157.7403574,81.01362557,93.92557811,159.585204,80.63576851,-28.1402197,25.41958157
-249.1509029,-347.1090995,-498.6883954,-383.2007905,-549.4260294,-647.7010116,-432.3335315,-545.2869653,-650.1697283,127.8203902,59.25921629,157.7657849,75.21724542,78.74984652,142.3060736,68.16376626,518.8290994,114.2027065
-234.4792102,-360.6946864,-474.1388168,-364.9889569,-495.9199806,-654.2053581,-438.5286426,-535.2291273,-641.0378524,122.9673435,72.03500112,152.2242447,84.2170392,152.2573855,188.4236767,80.7801477,539.585315,151.4128888
-298.5793184,-372.6183712,-498.1205045,-370.4234268,-523.1355477,-664.4085243,-435.8307842,-534.8439097,-644.2959886,134.1229289,67.69883113,144.042576,73.95357847,92.88715492,150.3546242,73.20106701,181.9939964,-3.707672303
-284.4995022,-414.4764644,-456.0790082,-373.5326608,-543.3065773,-684.1404843,-437.455496,-545.8142993,-651.7246854,135.1246989,41.60369634,149.9558019,77.72084016,59.90514442,130.7161391,74.97435204,130.8668271,33.81573138
-227.2197957,-350.8397254,-503.1568752,-362.7955265,-500.5270798,-645.3152671,-429.0884304,-534.8690119,-646.244083,130.1716775,78.06786053,151.9917517,87.50429142,139.3096621,191.8403168,67.43888173,41.1123655,133.6143134
-269.7560161,-388.0289826,-451.7283176,-388.0460521,-517.2395815,-696.5113871,-434.7493773,-542.632654,-653.6459075,124.7684633,58.17738514,142.5156249,85.76468268,74.03660592,139.037567,72.40913436,464.5913976,23.22257681
-321.4185158,-379.8371028,-502.3019092,-383.0860245,-521.7981851,-671.2625682,-430.5231278,-536.451481,-644.1306155,122.1431507,54.5482144,141.9885766,89.91014661,114.9738757,163.6309366,88.1617801,243.6094284,145.5421549
-270.8683877,-387.7842555,-459.2359249,-367.3201033,-515.4199582,-637.508907,-436.692735,-537.1854175,-644.8262555,142.0667188,74.42401913,154.9061417,87.70435897,141.1816619,190.0235979,75.07250401,-20.30974182,94.8160702
-276.1795234,-400.5711919,-462.0512342,-401.7041386,-514.6730003,-660.7932228,-426.9102116,-541.4762847,-642.5354896,119.031511,78.26485718,145.5205602,97.27367898,119.7799601,180.3442426,68.10021577,340.8540229,32.96793991
-260.6218548,-380.0167275,-439.1193284,-378.2417852,-532.3563701,-667.8049714,-421.2647068,-537.4530778,-649.0620533,135.0868722,70.25945856,146.167666,87.48939167,128.8503081,193.6318338,61.18130793,145.1558702,78.17413525
-273.4199555,-351.3469474,-469.1628362,-381.1591862,-526.2292752,-676.9033065,-425.1857715,-540.2736409,-650.708838,134.2174466,51.1540203,144.2551874,76.93965706,81.57777212,147.7870376,76.21680789,-13.99576264,-55.91355447
-261.5394466,-403.5491761,-470.6668431,-371.9462099,-540.4910726,-641.157396,-430.7735547,-538.2220591,-637.4233578,134.2793601,79.03888091,166.9810625,91.07158842,108.8162949,175.442071,80.3039628,248.9352564,100.6274659
-249.1997352,-353.9627425,-472.0515257,-354.7186177,-513.2793063,-644.3871612,-434.7365319,-537.0874063,-635.8734938,125.5665691,61.13835712,150.5533802,74.29814359,144.7687785,193.4849325,80.61181942,-105.9083554,75.60992116
-254.2212345,-390.9294028,-444.9320692,-372.6730443,-503.0192077,-661.5722112,-427.0121703,-533.4178786,-639.0859006,121.2972385,64.21029374,143.4443922,74.79512296,113.4034602,166.5330838,72.01441361,135.1114373,-2.548610359
-258.4065758,-330.2638331,-451.5414525,-363.8801202,-490.1726531,-645.9609339,-432.7375234,-540.7630642,-638.6530771,127.5140679,34.96026353,153.4987848,51.65258663,189.349305,208.0539213,74.56834886,-109.4153548,133.2057743
-310.5156303,-401.8231745,-488.9135292,-387.625472,-541.9104087,-667.3324195,-421.3160738,-540.9714603,-657.8985695,135.8813211,72.24991719,152.0561793,94.96106479,84.44256625,154.4099875,64.06566231,229.7984875,68.4466907
-227.8890315,-354.5922664,-438.1652264,-391.5858422,-517.74864,-638.5522253,-429.8264851,-545.1227186,-640.3798004,122.8549002,68.22119177,139.9780343,77.11600328,123.1352477,175.0956663,77.85100042,238.336106,66.13174685
-240.1251858,-393.1115937,-418.3139239,-371.8293552,-506.0055375,-651.5392969,-429.3199888,-534.9815675,-629.8926171,130.150151,48.55718032,137.6037519,72.56075098,119.5598086,170.8722748,69.32320978,-108.4525131,142.9676975
-277.6956766,-358.0700303,-494.5686959,-378.5579293,-525.1016996,-662.9456613,-426.2178473,-535.9577776,-659.9683156,121.2566085,58.11682939,151.846438,75.26748284,70.01474386,154.1314229,74.83919756,49.90463041,-66.85305663
-236.1224528,-355.4237861,-491.6287682,-369.3449895,-509.4801799,-666.548827,-431.1612545,-537.1882252,-634.5301677,128.9052476,58.16321172,144.701862,68.58052521,132.7134279,180.100604,78.76621652,46.88028504,133.8506774
-237.1267191,-319.5225515,-433.1568198,-377.8601723,-520.7462869,-657.42786,-430.4236553,-534.1975756,-645.0061108,135.1598655,61.70292067,149.3107424,74.74696755,85.3451825,146.9287718,78.18911504,113.7477443,83.8859818
-274.5149136,-422.8801929,-464.1395562,-382.7598574,-539.6599539,-678.6097435,-427.1309501,-540.5237657,-657.5790303,129.1749676,36.88932667,135.0221443,61.84617455,67.76986108,152.8630352,73.60514395,225.8311803,37.66274846
-247.5507982,-329.7059522,-462.4091497,-355.8832536,-516.6650191,-656.5440234,-434.3698126,-537.5651505,-635.466273,117.8573904,60.3826681,138.4538913,86.31977331,110.3521308,161.8886622,76.76422632,231.050797,128.027255
-295.8712627,-354.0344489,-436.2047808,-380.9322999,-521.3723667,-676.8355965,-436.4530014,-535.0134767,-647.0737438,127.1472681,66.5839039,137.0985732,78.35796674,113.3462549,162.7459149,69.31413543,473.6281274,84.34192202
-258.967097,-350.2759656,-441.3159516,-357.0723867,-514.1360727,-675.0148935,-424.7315228,-535.5771921,-637.4360919,142.3298841,75.20296674,148.6007618,82.40295327,128.1156567,183.1755152,82.83483847,63.08803295,-1.297046304
-271.1736632,-349.1066029,-470.031005,-346.1294371,-500.7454307,-650.0351305,-421.6216675,-540.252851,-638.0437753,150.6404903,85.77372918,163.2451849,113.7913907,163.873292,199.1137632,66.12556428,-7.310317541,95.07909448
-250.3465364,-413.9459019,-486.1089638,-384.1604692,-523.4544532,-662.9103819,-424.9934873,-539.3450622,-650.9278773,130.3637124,50.89410657,143.25978,62.4210257,73.1853707,143.4068159,76.77361386,251.0693983,12.949093
-274.0543491,-410.9423247,-498.9865531,-391.8484436,-526.3142518,-694.6389419,-425.8433095,-539.7358255,-656.4988413,144.1737214,69.56255465,150.6664935,84.55864392,100.583273,166.2089077,60.70485508,109.8243885,114.2154117
-248.2370526,-397.9591474,-513.433841,-395.0338984,-528.4956306,-695.8079379,-425.8085223,-537.4968543,-650.8908124,125.8816394,61.01359804,148.6609197,92.96668105,90.04644111,168.9852606,67.52670959,47.25556331,89.80564443
-218.0047094,-414.4414189,-498.9492137,-390.9013353,-512.9963967,-671.6493596,-427.1364141,-542.1024235,-645.7314662,117.8349654,51.0966112,154.1931946,68.70277272,113.177251,171.8380318,80.86787982,243.0136104,79.28941592
-299.4779114,-348.8702845,-453.6931083,-398.0789838,-547.850002,-710.0317727,-420.227884,-543.3602198,-658.6741592,139.1888216,74.13081866,150.2650843,92.1746058,80.28833248,161.9490683,57.76628073,-195.8012582,95.66589967
-311.8415631,-392.4140797,-507.0606815,-393.8311405,-516.0402833,-683.1406135,-424.4769696,-542.5756975,-650.1796105,132.0473734,58.48233604,145.3724349,88.94406166,78.6515574,161.3320152,72.77143539,235.4300022,-2.018123917
-247.6889647,-366.541439,-485.8302966,-378.8460188,-550.1185324,-668.2943152,-430.1877684,-539.8058103,-653.9694103,120.4787622,62.08630416,158.9494876,100.5680653,105.9237094,179.1866871,60.01903315,111.6315721,73.91122906
-261.8960989,-387.8827227,-510.6332804,-381.9536235,-515.9800506,-671.1993207,-432.7595218,-541.1197684,-657.831255,123.7497487,56.98740173,136.2138739,92.5483913,60.74801475,144.9074266,78.3236709,257.8781238,107.4343232
-248.7601727,-328.3895137,-465.3769972,-383.849767,-507.1072825,-638.8796629,-433.465003,-532.5722404,-636.5025825,130.5699441,58.03613253,149.1403639,79.11692382,176.1483482,215.0723293,68.23690013,224.1919019,95.28721649
-282.3934931,-352.6889339,-505.1392711,-395.360909,-549.0757544,-689.0330017,-434.4943055,-549.9484379,-659.6053872,139.6181273,71.57734122,157.7484084,94.86862993,40.23349826,123.3010781,73.16166436,-67.63692072,-5.490673597
-269.4044578,-379.1014048,-477.3409215,-365.9583317,-499.134197,-646.0903187,-438.8541229,-538.8473441,-644.5863507,129.76038,67.40924417,135.2121988,85.75592637,119.814595,170.0617382,79.78711837,-77.99270081,114.4349022
-233.4417459,-368.5670781,-482.3701381,-386.729298,-523.5309691,-652.1994689,-428.9999288,-538.9635877,-637.1916395,127.8835108,62.325782,143.2457795,86.43749024,113.2381317,167.6924386,78.31258653,493.7146355,94.78914461
-302.451981,-374.1391436,-477.5632768,-374.4677631,-533.8714914,-693.1313687,-424.1897437,-539.0097608,-651.6499712,126.711955,44.49363855,138.9694087,71.30281989,80.29785944,161.3347219,74.99013321,166.5838424,12.9120656
-235.742014,-365.1340765,-518.5240582,-387.0269591,-517.9298529,-677.0535404,-430.1074523,-543.8916096,-639.8409484,115.4675241,39.59685656,151.1929771,64.28719425,107.1204597,170.9255459,66.06226328,233.009171,48.84604146
-280.8727905,-391.8890145,-458.3926726,-359.266904,-519.0923496,-654.7670388,-428.6304059,-531.9100141,-635.0523033,130.2371069,57.2440182,147.5504736,80.13272591,144.6414973,179.728329,75.79815413,235.9452538,-12.90066876
-327.4837562,-370.7618061,-492.1921492,-394.2464953,-542.9762162,-691.7300188,-435.5412306,-554.5275932,-668.1883719,116.8183858,52.20371121,146.2858229,77.4094966,41.00317134,139.0684034,86.22542166,261.9437281,73.83751495
-271.4107391,-386.7457849,-481.627807,-359.5480853,-532.9614393,-680.1760886,-424.2711902,-538.6377992,-643.786117,118.6845231,70.40535531,136.990566,100.8696083,136.2679824,187.9509252,64.59053987,0.457758745,85.32209228
-242.6929174,-384.355629,-480.8594614,-385.6240832,-533.9563967,-679.9276369,-434.3063268,-539.0712967,-653.697333,127.0134666,55.58168513,147.590505,78.97937257,85.02541758,164.1123946,79.12007568,73.51794065,2.059777592
-281.1654338,-417.2881597,-509.326256,-390.4196454,-542.6863944,-701.0915679,-436.5410486,-545.7233089,-660.3721228,126.7210559,55.44659091,145.686818,72.43581828,88.76332391,165.7436809,64.11687286,297.3014069,-51.14533747
-254.7502985,-355.9908182,-428.625173,-390.1144678,-528.7159732,-655.5469495,-430.7104282,-538.9702936,-642.7942444,117.3601853,60.76928931,147.9911553,77.90359308,110.2461669,164.6623135,72.39838819,83.22143636,-45.09339472
-207.3822493,-304.3848461,-476.0742787,-357.1767935,-511.5329699,-654.6314736,-429.4708303,-540.5920504,-637.0470507,137.4250794,70.8956382,143.0347481,86.33947559,129.7053678,178.0551582,73.30765463,-104.7733236,146.5692888
-266.5243126,-399.4481654,-448.0310961,-385.9189401,-533.5867654,-676.4646803,-438.5886222,-533.6169894,-654.9419532,139.1121616,61.20029495,150.9255432,103.5476834,98.84528429,170.2417243,67.24102624,-143.8626342,130.4852599
-291.028249,-347.4371283,-502.2861586,-369.5974327,-521.7261394,-685.7533345,-434.5445605,-536.7265692,-652.700805,122.314766,56.08328619,145.7457181,76.01926492,81.79863174,156.867998,80.27627441,56.92533306,-19.06997821
-303.0123283,-389.773174,-493.2429268,-383.1907111,-523.8979042,-695.0908783,-433.2586563,-537.261344,-661.7942396,125.0497002,75.26728269,153.1358757,97.98043043,67.74409337,144.3005288,76.65713018,429.137639,-12.68700042
-270.5164442,-394.0675589,-509.9202605,-373.3723997,-545.7542822,-694.8535128,-433.2474345,-547.6292344,-656.9090262,127.0607481,56.87189891,134.5298679,82.45292633,61.84708626,144.393404,70.63314176,130.2443089,-73.43024205
-264.1519803,-373.7088963,-487.8901188,-381.6578568,-504.0306307,-639.9654953,-436.0819338,-542.3100366,-643.1582881,125.4580957,56.76594531,147.3280504,73.21117361,126.6184806,177.5854934,80.28533702,-105.1894298,164.8450298
-303.2162558,-390.1126175,-524.3855231,-391.5118369,-536.8922523,-667.4483049,-429.4528202,-533.389327,-643.5765043,136.0315958,62.6994332,149.1895621,71.7500558,100.455015,158.9224679,78.85990116,-145.8121221,121.2937428
-297.1777505,-428.3801941,-467.1589848,-392.8762547,-546.0624777,-697.3989246,-429.18597,-548.8950621,-668.5885027,130.9595742,59.31760278,155.5724188,67.52580704,33.9432194,122.3815693,68.2053589,319.4690951,-31.97041073
-298.0936834,-377.421544,-511.4714127,-398.4109593,-555.5046308,-678.0281002,-425.7439641,-548.8513252,-654.6777842,133.456272,78.35666165,162.9212467,85.06678902,91.70198998,177.3620205,74.60041512,136.7237003,71.14955631
-255.1761929,-349.8586763,-511.8247915,-373.6920454,-526.7682579,-651.8397528,-436.3116775,-537.8342793,-639.3036255,132.9542723,56.82053337,165.5627554,81.92028633,114.7958726,157.8928528,85.00177041,130.9694826,85.04116321
-242.4058876,-371.552026,-519.1032764,-364.4201691,-518.6762811,-667.5538027,-430.1168587,-535.8906175,-641.2875794,121.2464048,69.88144138,156.4966107,99.4445546,119.9326568,172.7364969,71.74040189,317.0359899,178.3911859
-286.3724886,-351.2511307,-480.3162535,-369.7694583,-544.5088048,-663.5477078,-430.3927598,-539.0844596,-652.2507097,127.7572159,69.48897943,150.3594345,68.8083134,110.6026694,169.5476123,80.4192867,336.6205422,51.59785204
-222.1721258,-378.8109637,-532.2894715,-372.367844,-526.3764139,-673.2896632,-436.1883794,-537.1451397,-649.4920087,124.309225,46.73206946,140.0894099,75.58328806,97.78096652,160.69645,70.96236419,375.4604564,60.04310307
-254.6256862,-368.3880129,-496.8208172,-390.3211811,-516.1223954,-660.0328058,-427.0362641,-539.0283961,-639.9336887,128.8844442,66.36278692,149.7498248,79.89728975,117.3376497,170.6099008,75.88564736,166.8995708,113.9588746
-271.0182826,-321.7248566,-487.4482893,-373.6158954,-510.5852938,-640.1818751,-433.747936,-536.2505163,-630.7865974,140.214748,69.42644109,151.4336977,74.41315778,147.3126352,185.6584199,79.79732305,394.4688707,128.2407689
-282.7050772,-334.6983872,-459.1064548,-368.6199507,-508.1058764,-659.240998,-428.5774813,-539.1362558,-631.2289166,127.9501941,49.42763701,146.860642,68.48950133,170.852356,191.7214806,65.94154642,262.6921356,57.47278937
-301.7343846,-362.096035,-503.4715034,-379.2873548,-527.9927314,-671.0282967,-439.3410271,-545.4111065,-644.9180239,126.4455924,48.69081845,136.9866463,69.04747507,74.84003571,156.5665655,84.10918602,139.9939478,42.94897191
-269.0488206,-351.1325502,-437.1515363,-378.6705128,-522.1672447,-672.8669321,-430.9597354,-540.3337697,-650.8403658,127.0340449,59.24697795,144.0161547,66.48054058,103.3483066,173.0489692,74.02724679,2.728537995,95.91938587
